"conceptSetId","conceptSetName","conceptId","conceptName","standardConcept","invalidReason","conceptCode","vocabularyId"
161,"[C01][AI4] SLE",3415497,"Lupus disease of the lung","N","V","77753005","Nebraska Lexicon"
161,"[C01][AI4] SLE",3534705,"Systemic lupus erythematosus NOS","N","U","593481000000109","SNOMED"
161,"[C01][AI4] SLE",4055640,"Lung disease with systemic lupus erythematosus","S","V","196138005","SNOMED"
161,"[C01][AI4] SLE",4057084,"Lupus hepatitis","S","V","19682006","SNOMED"
161,"[C01][AI4] SLE",4065370,"Systemic lupus erythematosus NOS","N","U","201439005","SNOMED"
161,"[C01][AI4] SLE",4101469,"Pericarditis secondary to systemic lupus erythematosus","S","V","25380002","SNOMED"
161,"[C01][AI4] SLE",4124539,"Lupus pneumonitis","S","V","233730002","SNOMED"
161,"[C01][AI4] SLE",4149913,"Systemic lupus erythematosus with pericarditis","S","V","309762007","SNOMED"
161,"[C01][AI4] SLE",4203919,"Nonbacterial verrucal endocardiosis","S","V","54072008","SNOMED"
161,"[C01][AI4] SLE",4295179,"Acute systemic lupus erythematosus","S","V","403486000","SNOMED"
161,"[C01][AI4] SLE",4296502,"Fulminating systemic lupus erythematosus","S","V","403487009","SNOMED"
161,"[C01][AI4] SLE",4299106,"Lupus disease of the lung","S","V","77753005","SNOMED"
161,"[C01][AI4] SLE",4301051,"Systemic lupus erythematosus of childhood","S","V","403488004","SNOMED"
161,"[C01][AI4] SLE",4316215,"Systemic lupus erythematosus arthritis","N","D","95408003","SNOMED"
161,"[C01][AI4] SLE",4344157,"Limited lupus erythematosus","S","V","239886003","SNOMED"
161,"[C01][AI4] SLE",4344158,"Systemic lupus erythematosus with organ/system involvement","S","V","239887007","SNOMED"
161,"[C01][AI4] SLE",4344400,"Systemic lupus erythematosus with multisystem involvement","S","V","239890001","SNOMED"
161,"[C01][AI4] SLE",35205377,"Pericarditis lupus","C","V","10058149","MedDRA"
161,"[C01][AI4] SLE",35208826,"Other forms of systemic lupus erythematosus","N","V","M32.8","ICD10CM"
161,"[C01][AI4] SLE",35208827,"Systemic lupus erythematosus, unspecified","N","V","M32.9","ICD10CM"
161,"[C01][AI4] SLE",35827184,"systemic lupus erythematosis/sle","N","V","6-1381","UK Biobank"
161,"[C01][AI4] SLE",35909627,"Lupus hepatitis","C","V","10067737","MedDRA"
161,"[C01][AI4] SLE",36009817,"Lupus pneumonitis","C","V","10057481","MedDRA"
161,"[C01][AI4] SLE",36009821,"SLE arthritis","C","V","10040968","MedDRA"
161,"[C01][AI4] SLE",36009823,"Systemic lupus erythematosus","C","V","10042945","MedDRA"
161,"[C01][AI4] SLE",36045597,"Arthritis lupus erythematosis","C","V","10003260","MedDRA"
161,"[C01][AI4] SLE",36045601,"Disseminated lupus erythematosus","C","V","10013446","MedDRA"
161,"[C01][AI4] SLE",36045604,"LE syndrome aggravated","C","V","10024066","MedDRA"
161,"[C01][AI4] SLE",36045609,"Lupus erythematosus","C","V","10025134","MedDRA"
161,"[C01][AI4] SLE",36045610,"Lupus erythematosus systemic","C","V","10025139","MedDRA"
161,"[C01][AI4] SLE",36045611,"Lupus syndrome","C","V","10025142","MedDRA"
161,"[C01][AI4] SLE",36045612,"SLE","C","V","10040967","MedDRA"
161,"[C01][AI4] SLE",36045618,"Systemic lupus erythematosis","C","V","10042944","MedDRA"
161,"[C01][AI4] SLE",36045621,"Systemic lupus erythematosus syndrome aggravated","C","V","10042948","MedDRA"
161,"[C01][AI4] SLE",36045622,"SLE flare","C","V","10065992","MedDRA"
161,"[C01][AI4] SLE",36676444,"Autosomal systemic lupus erythematosus","S","V","773333003","SNOMED"
161,"[C01][AI4] SLE",37088159,"Systemic lupus erythematosus","N","V","M32","ICD10GM"
161,"[C01][AI4] SLE",37088161,"Systemic lupus erythematosus with organ or system involvement","N","V","M32.1","ICD10GM"
161,"[C01][AI4] SLE",37088162,"Other forms of systemic lupus erythematosus","N","V","M32.8","ICD10GM"
161,"[C01][AI4] SLE",37088163,"Systemic lupus erythematosus, unspecified","N","V","M32.9","ICD10GM"
161,"[C01][AI4] SLE",37110517,"Demyelination of central nervous system co-occurrent and due to systemic lupus erythematosus","S","V","724781003","SNOMED"
161,"[C01][AI4] SLE",37395585,"Nephrotic syndrome co-occurrent and due to systemic lupus erythematosus","S","V","295111000119108","SNOMED"
161,"[C01][AI4] SLE",37399735,"Nephrosis co-occurrent and due to systemic lupus erythematosus","N","U","295121000119101","SNOMED"
161,"[C01][AI4] SLE",37605746,"Systemic lupus erythematosus","N","V","M32","CIM10"
161,"[C01][AI4] SLE",37607721,"Systemic lupus erythematosus, unspecified","N","V","M32.9","CIM10"
161,"[C01][AI4] SLE",37609456,"Systemic lupus erythematosus with organ or system involvement","N","V","M32.1","CIM10"
161,"[C01][AI4] SLE",37615073,"Other forms of systemic lupus erythematosus","N","V","M32.8","CIM10"
161,"[C01][AI4] SLE",40320278,"Systemic lupus erythematosus","N","U","156450004","SNOMED"
161,"[C01][AI4] SLE",40401368,"[X]Other forms of systemic lupus erythematosus","N","U","203784000","SNOMED"
161,"[C01][AI4] SLE",40405484,"Systemic lupus erythematosus","N","U","201435004","SNOMED"
161,"[C01][AI4] SLE",40405486,"Systemic lupus erythematosus with organ/system involvement","N","U","201437007","SNOMED"
161,"[C01][AI4] SLE",40405487,"Systemic lupus erythematosus with pericarditis","N","U","201438002","SNOMED"
161,"[C01][AI4] SLE",42491919,"Systemic lupus erythematosus","N","V","M32","KCD7"
161,"[C01][AI4] SLE",42491921,"Systemic lupus erythematosus with organ or system involvement","N","V","M32.1","KCD7"
161,"[C01][AI4] SLE",42491927,"Other forms of systemic lupus erythematosus","N","V","M32.8","KCD7"
161,"[C01][AI4] SLE",42491928,"Systemic lupus erythematosus, unspecified","N","V","M32.9","KCD7"
161,"[C01][AI4] SLE",42575471,"Endocardiosis","N","U","42331000009101","SNOMED Veterinary"
161,"[C01][AI4] SLE",44784527,"Systemic lupus erythematosus in remission","S","V","698694005","SNOMED"
161,"[C01][AI4] SLE",44795579,"[X]Other forms of systemic lupus erythematosus","N","U","409421000000100","SNOMED"
161,"[C01][AI4] SLE",44819941,"Systemic lupus erythematosus","N","V","710.0","ICD9CM"
161,"[C01][AI4] SLE",45423803,"Systemic lupus erythematosus NOS","N","V","N000z00","Read"
161,"[C01][AI4] SLE",45430425,"Libman-Sacks disease","N","V","N000100","Read"
161,"[C01][AI4] SLE",45440346,"Systemic lupus erythematosus","N","V","N000.00","Read"
161,"[C01][AI4] SLE",45446751,"Lung disease with systemic lupus erythematosus","N","V","H57y400","Read"
161,"[C01][AI4] SLE",45473834,"Disseminated lupus erythematosus","N","V","N000000","Read"
161,"[C01][AI4] SLE",45480653,"[X]Other forms of systemic lupus erythematosus","N","V","Nyu4300","Read"
161,"[C01][AI4] SLE",45483849,"Systemic lupus erythematosus with pericarditis","N","V","N000400","Read"
161,"[C01][AI4] SLE",45490460,"Systemic lupus erythematosus with organ or system involvement","N","V","N000300","Read"
161,"[C01][AI4] SLE",45525218,"LUPUS ERYTHEMATOSUS SYSTEMIC","N","V","7341AA","OXMIS"
161,"[C01][AI4] SLE",45531150,"SYSTEMIC LUPUS ERYTHEMATOSUS","N","V","6954","OXMIS"
161,"[C01][AI4] SLE",45531222,"LUPUS ERYTHEMATOSUS DISSEMINATED","N","V","7341","OXMIS"
161,"[C01][AI4] SLE",45532279,"ACUTE SYSTEMIC LUPUS ERYTHEMATOSUS","N","V","7341AC","OXMIS"
161,"[C01][AI4] SLE",45532280,"LIBMAN- SACKS DISEASE","N","V","7341CL","OXMIS"
161,"[C01][AI4] SLE",45533825,"Systemic lupus erythematosus","N","V","M32","ICD10"
161,"[C01][AI4] SLE",45553167,"Systemic lupus erythematosus, unspecified","N","V","M32.9","ICD10"
161,"[C01][AI4] SLE",45562708,"Systemic lupus erythematosus with organ or system involvement","N","V","M32.1","ICD10"
161,"[C01][AI4] SLE",45567545,"Lung involvement in systemic lupus erythematosus","N","V","M32.13","ICD10CM"
161,"[C01][AI4] SLE",45572445,"Other forms of systemic lupus erythematosus","N","V","M32.8","ICD10"
161,"[C01][AI4] SLE",45582126,"Systemic lupus erythematosus, organ or system involvement unspecified","N","V","M32.10","ICD10CM"
161,"[C01][AI4] SLE",45601434,"Pericarditis in systemic lupus erythematosus","N","V","M32.12","ICD10CM"
161,"[C01][AI4] SLE",45606214,"Other organ or system involvement in systemic lupus erythematosus","N","V","M32.19","ICD10CM"
161,"[C01][AI4] SLE",45617978,"Lupus Erythematosus, Systemic","N","V","D008180","MeSH"
161,"[C01][AI4] SLE",45909167,"Lupus Disease of the Lung","N","V","135510","CIEL"
161,"[C01][AI4] SLE",45911583,"systemic lupus erythematosus with organ or system involvement","N","V","159019","CIEL"
161,"[C01][AI4] SLE",45924870,"Pericarditis Secondary to Systemic Lupus Erythematosus","N","V","130539","CIEL"
161,"[C01][AI4] SLE",45925184,"SLE (Systemic Lupus Erythematosus)","N","V","112476","CIEL"
161,"[C01][AI4] SLE",45938600,"Atypical Verrucous Endocarditis","N","V","115210","CIEL"
161,"[C01][AI4] SLE",45954730,"Lupus Hepatitis","N","V","135508","CIEL"
161,"[C01][AI4] SLE",46270384,"Nephropathy co-occurrent and due to systemic lupus erythematosus","S","V","295101000119105","SNOMED"
