"conceptSetId","conceptSetName","conceptId","conceptName","standardConcept","invalidReason","conceptCode","vocabularyId"
167,"[C07][AI4] Systemic Sclerosis",35827032,"scleroderma/systemic sclerosis","N","V","6-1384","UK Biobank"
167,"[C07][AI4] Systemic Sclerosis",36009841,"Systemic sclerosis pulmonary","C","V","10042954","MedDRA"
167,"[C07][AI4] Systemic Sclerosis",36045711,"Lung involvement in systemic sclerosis","C","V","10025109","MedDRA"
167,"[C07][AI4] Systemic Sclerosis",37088168,"Systemic sclerosis","N","V","M34","ICD10GM"
167,"[C07][AI4] Systemic Sclerosis",37088169,"Progressive systemic sclerosis","N","V","M34.0","ICD10GM"
167,"[C07][AI4] Systemic Sclerosis",37088171,"Systemic sclerosis induced by drugs and chemicals","N","V","M34.2","ICD10GM"
167,"[C07][AI4] Systemic Sclerosis",37088172,"Other forms of systemic sclerosis","N","V","M34.8","ICD10GM"
167,"[C07][AI4] Systemic Sclerosis",37088173,"Systemic sclerosis, unspecified","N","V","M34.9","ICD10GM"
167,"[C07][AI4] Systemic Sclerosis",37119141,"Pediatric onset systemic sclerosis","S","V","724603009","SNOMED"
167,"[C07][AI4] Systemic Sclerosis",37397763,"Glomerulonephritis co-occurrent and due to scleroderma","S","V","89681000119101","SNOMED"
167,"[C07][AI4] Systemic Sclerosis",37399445,"Reynolds syndrome","S","V","715401008","SNOMED"
167,"[C07][AI4] Systemic Sclerosis",37605748,"Systemic sclerosis, unspecified","N","V","M34.9","CIM10"
167,"[C07][AI4] Systemic Sclerosis",37612044,"Systemic sclerosis","N","V","M34","CIM10"
167,"[C07][AI4] Systemic Sclerosis",37612308,"Progressive systemic sclerosis","N","V","M34.0","CIM10"
167,"[C07][AI4] Systemic Sclerosis",37614071,"Other forms of systemic sclerosis","N","V","M34.8","CIM10"
167,"[C07][AI4] Systemic Sclerosis",37615520,"Systemic sclerosis induced by drugs and chemicals","N","V","M34.2","CIM10"
167,"[C07][AI4] Systemic Sclerosis",40289839,"Systemic sclerosis, limited","N","D","128459005","SNOMED"
167,"[C07][AI4] Systemic Sclerosis",40320280,"Scleroderma (& [systemic sclerosis])","N","D","156451000","SNOMED"
167,"[C07][AI4] Systemic Sclerosis",40353558,"Scleroderma (& [systemic sclerosis])","N","D","268049000","SNOMED"
167,"[C07][AI4] Systemic Sclerosis",40401370,"[X]Other forms of systemic sclerosis","N","U","203786003","SNOMED"
167,"[C07][AI4] Systemic Sclerosis",40483692,"Systemic sclerosis caused by chemical","S","V","443872005","SNOMED"
167,"[C07][AI4] Systemic Sclerosis",40485046,"Progressive systemic sclerosis","S","V","444133002","SNOMED"
167,"[C07][AI4] Systemic Sclerosis",40599010,"Acrosclerosis","N","U","50803006","SNOMED"
167,"[C07][AI4] Systemic Sclerosis",42491934,"Systemic sclerosis","N","V","M34","KCD7"
167,"[C07][AI4] Systemic Sclerosis",42491935,"Progressive systemic sclerosis","N","V","M34.0","KCD7"
167,"[C07][AI4] Systemic Sclerosis",42491937,"Systemic sclerosis induced by drugs and chemicals","N","V","M34.2","KCD7"
167,"[C07][AI4] Systemic Sclerosis",42491938,"Other forms of systemic sclerosis","N","V","M34.8","KCD7"
167,"[C07][AI4] Systemic Sclerosis",42491939,"Systemic sclerosis, unspecified","N","V","M34.9","KCD7"
167,"[C07][AI4] Systemic Sclerosis",42889487,"Reynold's syndrome","C","V","10070953","MedDRA"
167,"[C07][AI4] Systemic Sclerosis",44797177,"[X]Other forms of systemic sclerosis","N","U","424881000000105","SNOMED"
167,"[C07][AI4] Systemic Sclerosis",44832613,"Systemic sclerosis","N","V","710.1","ICD9CM"
167,"[C07][AI4] Systemic Sclerosis",44837143,"Lung involvement in systemic sclerosis","N","V","517.2","ICD9CM"
167,"[C07][AI4] Systemic Sclerosis",45446826,"Acute scleroderma renal crisis","N","V","K0H..00","Read"
167,"[C07][AI4] Systemic Sclerosis",45446964,"Progressive systemic sclerosis","N","V","N001000","Read"
167,"[C07][AI4] Systemic Sclerosis",45467262,"[X]Other forms of systemic sclerosis","N","V","Nyu4500","Read"
167,"[C07][AI4] Systemic Sclerosis",45470595,"Scleroderma","N","V","N001.00","Read"
167,"[C07][AI4] Systemic Sclerosis",45480562,"Systemic sclerosis","N","V","N001.12","Read"
167,"[C07][AI4] Systemic Sclerosis",45493754,"Systemic sclerosis induced by drugs and chemicals","N","V","N001200","Read"
167,"[C07][AI4] Systemic Sclerosis",45510102,"Lung disease with systemic sclerosis","N","V","H572.00","Read"
167,"[C07][AI4] Systemic Sclerosis",45510167,"Renal involvement in scleroderma","N","V","K0J0.00","Read"
167,"[C07][AI4] Systemic Sclerosis",45513727,"Acrosclerosis","N","V","N001.11","Read"
167,"[C07][AI4] Systemic Sclerosis",45529206,"SCLERODERMA","N","V","7340A","OXMIS"
167,"[C07][AI4] Systemic Sclerosis",45529207,"SCLEROSIS SYSTEMIC","N","V","7340AA","OXMIS"
167,"[C07][AI4] Systemic Sclerosis",45529208,"ACROSCLEROSIS","N","V","7340BA","OXMIS"
167,"[C07][AI4] Systemic Sclerosis",45531220,"SCLEROSIS SYSTEMIC PROGRESSIVE","N","V","7340","OXMIS"
167,"[C07][AI4] Systemic Sclerosis",45531221,"SCLERODERMA DIFFUSE","N","V","7340C","OXMIS"
167,"[C07][AI4] Systemic Sclerosis",45533828,"Systemic sclerosis, unspecified","N","V","M34.9","ICD10"
167,"[C07][AI4] Systemic Sclerosis",45572448,"Other systemic sclerosis","N","V","M34.89","ICD10CM"
167,"[C07][AI4] Systemic Sclerosis",45577245,"Systemic sclerosis induced by drugs and chemicals","N","V","M34.2","ICD10"
167,"[C07][AI4] Systemic Sclerosis",45582128,"Progressive systemic sclerosis","N","V","M34.0","ICD10"
167,"[C07][AI4] Systemic Sclerosis",45586957,"Systemic sclerosis","N","V","M34","ICD10"
167,"[C07][AI4] Systemic Sclerosis",45596565,"Systemic sclerosis with lung involvement","N","V","M34.81","ICD10CM"
167,"[C07][AI4] Systemic Sclerosis",45601436,"Other forms of systemic sclerosis","N","V","M34.8","ICD10"
167,"[C07][AI4] Systemic Sclerosis",45610864,"Scleroderma, Systemic","N","V","D012595","MeSH"
167,"[C07][AI4] Systemic Sclerosis",45612729,"Juvenile-onset scleroderma","N","V","C543759","MeSH"
167,"[C07][AI4] Systemic Sclerosis",45613569,"Scleroderma, Diffuse","N","V","D045743","MeSH"
167,"[C07][AI4] Systemic Sclerosis",45614814,"Scleroderma, Limited","N","V","D045745","MeSH"
167,"[C07][AI4] Systemic Sclerosis",45908191,"Systemic Sclerosis, Diffuse","N","V","125075","CIEL"
167,"[C07][AI4] Systemic Sclerosis",45911584,"systemic sclerosis induced by drugs and chemicals","N","V","159020","CIEL"
167,"[C07][AI4] Systemic Sclerosis",45918923,"Dermatosclerosis","N","V","113127","CIEL"
167,"[C07][AI4] Systemic Sclerosis",45943990,"Pericarditis Secondary to Scleroderma","N","V","130540","CIEL"
167,"[C07][AI4] Systemic Sclerosis",45944947,"Lung Disease with Systemic Sclerosis","N","V","135519","CIEL"
167,"[C07][AI4] Systemic Sclerosis",45953919,"Systemic Sclerosis with Limited Cutaneous Involvement","N","V","125076","CIEL"
167,"[C07][AI4] Systemic Sclerosis",45953920,"Systemic Sclerosis","N","V","125077","CIEL"
167,"[C07][AI4] Systemic Sclerosis",45956448,"limited systemic sclerosis","N","V","153582","CIEL"
