"conceptSetId","conceptSetName","conceptId","conceptName","standardConcept","invalidReason","conceptCode","vocabularyId"
69,"[C04][AI2] Deep Vein Thrombosis",762028,"Chronic deep venous thrombosis of tibial vein of left leg","S","V","285661000119101","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",762029,"Chronic deep venous thrombosis of tibial vein of right leg","S","V","285671000119107","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",762417,"Acute deep venous thrombosis of bilateral legs","S","V","350291000119100","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",762418,"Acute deep venous thrombosis of left lower extremity","S","V","350301000119104","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",762419,"Acute deep venous thrombosis of right lower extremity","S","V","350311000119101","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",762420,"Bilateral chronic deep venous thrombosis of lower extremities","S","V","350321000119108","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",762421,"Chronic deep venous thrombosis of left lower extremity","S","V","350331000119106","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",762422,"Chronic deep venous thrombosis of right lower extremity","S","V","350341000119102","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",763941,"Deep venous thrombosis of right lower extremity","S","V","448831000124105","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",763942,"Deep venous thrombosis of left lower extremity","S","V","448841000124100","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",765049,"Thrombosis of left peroneal vein","S","V","16730001000004104","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",765153,"Chronic deep venous thrombosis of femoral vein of left lower extremity","S","V","285421000119108","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",765154,"Chronic deep venous thrombosis of femoral vein of right lower extremity","S","V","285431000119106","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",765155,"Acute deep venous thrombosis of bilateral ileofemoral veins","S","V","285441000119102","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",765156,"Acute deep venous thrombosis of tibial vein of right leg","S","V","285641000119100","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",765540,"Acute deep venous thrombosis of left femoral vein","S","V","285391000119101","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",765541,"Acute deep venous thrombosis of ileofemoral vein of right lower extremity","S","V","285461000119103","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",765542,"Chronic deep venous thrombosis of bilateral ileofemoral veins","S","V","285471000119109","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",765543,"Chronic deep venous thrombosis of left ileofemoral vein","S","V","285481000119107","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",765546,"Acute deep venous thrombosis of bilateral tibial veins","S","V","285621000119106","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",1075377,"Deep venous thrombosis of posterior tibial vein","S","V","1303880008","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",1075378,"Deep venous thrombosis of right posterior tibial vein","S","V","1303883005","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",1075379,"Deep venous thrombosis of left posterior tibial vein","S","V","1303884004","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",1245776,"Bilateral popliteal vein thrombophlebitis","S","V","16011871000119103","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",3172731,"Chronic posterior tibial vein thrombosis","S","V","8130001000004100","Nebraska Lexicon"
69,"[C04][AI2] Deep Vein Thrombosis",3185768,"Popliteal vein thrombosis","S","V","8340001000004107","Nebraska Lexicon"
69,"[C04][AI2] Deep Vein Thrombosis",3655221,"Deep vein thrombosis of lower extremity due to intravenous drug use","S","V","860699005","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",4046884,"Deep vein thrombosis of leg related to air travel","S","V","134399007","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",4069561,"Thrombophlebitis of deep femoral vein","S","V","1748006","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",4110339,"Thrombophlebitis of the anterior tibial vein","S","V","195412008","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",4112171,"Thrombophlebitis of the popliteal vein","S","V","195411001","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",4112172,"Thrombophlebitis of the posterior tibial vein","S","V","195414009","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",4175649,"Thrombosis of the popliteal vein","S","V","427776007","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",4203618,"Thrombophlebitis of femoropopliteal vein","S","V","52496006","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",4207899,"Deep venous thrombosis of tibial vein","S","V","438785004","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",4250765,"Thrombophlebitis of tibial vein","S","V","7387004","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",4269051,"Phlegmasia alba dolens in puerperium","S","V","62583006","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",4281689,"Phlegmasia alba dolens","S","V","66923004","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",4284538,"Phlegmasia cerulea dolens","S","V","66877004","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",4322565,"Deep venous thrombosis of profunda femoris vein","S","V","427775006","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",35615034,"Acute deep vein thrombosis of right lower limb following procedure","S","V","15711241000119106","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",35615035,"Acute deep vein thrombosis of left lower limb following procedure","S","V","15711401000119105","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",37109253,"Bilateral acute deep vein thrombosis of femoral veins","S","V","285381000119104","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",37163011,"Deep venous thrombosis of calf","S","V","1204141008","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",37169261,"Acute deep vein thrombosis of bilateral lower limbs following procedure","S","V","15711321000119106","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",37173265,"Bilateral chronic deep venous thrombosis of peroneal veins","S","V","58341661000119101","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",40478951,"Bilateral deep vein thrombosis of lower extremities","S","V","444325005","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",40480555,"Deep venous thrombosis of peroneal vein","S","V","443210003","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",43531681,"Acute deep vein thrombosis of lower limb","S","V","651000119108","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",44782734,"Chronic deep venous thrombosis of calf","S","V","132131000119102","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",44782735,"Chronic deep venous thrombosis of lower extremity","S","V","132141000119106","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",44782736,"Chronic deep venous thrombosis of popliteal vein","S","V","132151000119108","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",44782737,"Chronic deep venous thrombosis of tibial vein","S","V","132161000119105","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",44782738,"Chronic deep venous thrombosis of thigh","S","V","132171000119104","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",44782739,"Chronic deep venous thrombosis of femoral vein","S","V","132191000119103","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",44782742,"Acute deep venous thrombosis of calf","S","V","132241000119103","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",44782743,"Acute deep venous thrombosis of popliteal vein","S","V","132251000119101","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",44782744,"Acute deep venous thrombosis of tibial vein","S","V","132261000119104","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",44782745,"Acute deep venous thrombosis of thigh","S","V","132271000119105","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",44782747,"Acute deep venous thrombosis of femoral vein","S","V","132291000119106","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",44782767,"Acute deep venous thrombosis of lower extremity as complication of procedure","S","V","136781000119101","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",45773536,"Deep venous thrombosis of femoropopliteal vein","S","V","703277001","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",46270070,"Chronic deep venous thrombosis of lower limb due to and following coronary artery bypass grafting","S","V","132091000119104","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",46270071,"Acute deep venous thrombosis of lower limb due to and following coronary artery bypass grafting","S","V","132111000119107","SNOMED"
